taxi.data_prog_hourofdayofweek.zone_id,taxi.data_prog_hourofdayofweek.year,taxi.data_prog_hourofdayofweek.month,taxi.data_prog_hourofdayofweek.dayofweek,taxi.data_prog_hourofdayofweek.hourofday,taxi.data_prog_hourofdayofweek.count
1,2011,5,6,19,1455
1,2011,7,2,7,1479
1,2011,7,5,8,1367
1,2011,8,1,17,2591
1,2011,8,4,18,1719
1,2011,8,7,19,912
1,2011,10,3,7,1266
1,2011,10,6,8,1076
1,2011,11,2,17,2451
1,2011,11,5,18,1484
1,2012,1,3,15,2116
1,2012,1,6,16,1596
1,2012,3,2,4,58
1,2012,3,5,5,886
1,2012,4,1,14,2436
1,2012,4,4,15,2046
1,2012,4,7,16,2447
1,2012,6,3,4,79
1,2012,6,6,5,735
1,2012,7,2,14,2073
1,2012,7,5,15,1952
1,2012,9,1,3,65
1,2012,9,4,4,67
1,2012,9,7,5,570
1,2012,10,3,14,2243
1,2012,10,6,15,2089
1,2012,12,2,3,13
1,2012,12,5,4,119
1,2013,1,3,22,1988
1,2013,1,6,23,1359
1,2013,2,3,1,371
1,2013,2,6,2,37
1,2013,3,2,11,785
1,2013,3,5,12,1178
1,2013,4,1,21,2511
1,2013,4,4,22,1878
1,2013,4,7,23,2221
1,2013,5,1,0,1574
1,2013,5,4,1,1118
1,2013,5,7,2,79
1,2013,6,3,11,898
1,2013,6,6,12,1042
1,2013,7,2,21,2227
1,2013,7,5,22,1579
1,2013,8,2,0,1501
1,2013,8,5,1,1173
1,2013,9,1,10,1323
1,2013,9,4,11,1056
1,2013,9,7,12,1762
1,2013,10,3,21,2828
1,2013,10,6,22,1528
1,2013,11,3,0,922
1,2013,11,6,1,325
1,2013,12,2,10,1051
1,2013,12,5,11,854
1,2010,1,3,2,132
1,2010,1,6,3,96
1,2010,2,2,12,476
1,2010,2,5,13,767
1,2010,3,1,22,1494
1,2010,3,4,23,970
1,2010,4,1,1,560
1,2010,4,4,2,139
1,2010,4,7,3,75
1,2010,5,3,12,910
1,2010,5,6,13,1291
1,2010,6,2,22,2124
1,2010,6,5,23,1325
1,2010,7,2,1,577
1,2010,7,5,2,201
1,2010,8,1,11,971
1,2010,8,4,12,765
1,2010,8,7,13,1465
1,2010,9,3,22,1623
1,2010,9,6,23,1379
1,2010,10,3,1,278
1,2010,10,6,2,63
1,2010,11,2,11,1007
1,2010,11,5,12,922
1,2010,12,1,21,1166
1,2010,12,4,22,1763
1,2010,12,7,23,1150
1,2011,1,3,9,416
1,2011,1,6,10,574
1,2011,2,2,19,1274
1,2011,2,5,20,1649
1,2011,4,1,8,1380
1,2011,4,4,9,572
1,2011,4,7,10,552
1,2011,5,3,19,1590
1,2011,5,6,20,1629
1,2011,7,2,8,1116
1,2011,7,5,9,824
1,2011,8,1,18,2122
1,2011,8,4,19,1654
1,2011,8,7,20,904
1,2011,10,3,8,1052
1,2011,10,6,9,728
1,2011,11,2,18,2126
1,2011,11,5,19,1548
1,2012,1,3,16,1729
1,2012,1,6,17,1559
1,2012,3,2,5,715
1,2012,3,5,6,1493
1,2012,4,1,15,3139
1,2012,4,4,16,1934
1,2012,4,7,17,2627
1,2012,6,3,5,631
1,2012,6,6,6,1150
1,2012,7,2,15,2399
1,2012,7,5,16,1784
1,2012,9,1,4,104
1,2012,9,4,5,801
1,2012,9,7,6,1230
1,2012,10,3,15,2915
1,2012,10,6,16,1814
1,2012,12,2,4,85
1,2012,12,5,5,998
1,2013,1,3,23,1825
1,2013,2,3,2,38
1,2013,2,6,3,64
1,2013,3,2,12,869
1,2013,3,5,13,1708
1,2013,4,1,22,2395
1,2013,4,4,23,1691
1,2013,5,1,1,1219
1,2013,5,4,2,206
1,2013,5,7,3,62
1,2013,6,3,12,1166
1,2013,6,6,13,1902
1,2013,7,2,22,2198
1,2013,7,5,23,1448
1,2013,8,2,1,537
1,2013,8,5,2,308
1,2013,9,1,11,1855
1,2013,9,4,12,951
1,2013,9,7,13,2665
1,2013,10,3,22,2390
1,2013,10,6,23,1233
1,2013,11,3,1,337
1,2013,11,6,2,49
1,2013,12,2,11,817
1,2013,12,5,12,921
1,2010,1,3,3,29
1,2010,1,6,4,125
1,2010,2,2,13,678
1,2010,2,5,14,933
1,2010,3,1,23,1579
1,2010,4,1,2,140
1,2010,4,4,3,95
1,2010,4,7,4,70
1,2010,5,3,13,1250
1,2010,5,6,14,1379
1,2010,6,2,23,1860
1,2010,7,2,2,190
1,2010,7,5,3,152
1,2010,8,1,12,1071
1,2010,8,4,13,1044
1,2010,8,7,14,1831
1,2010,9,3,23,1436
1,2010,10,3,2,45
1,2010,10,6,3,97
1,2010,11,2,12,1107
1,2010,11,5,13,1175
1,2010,12,1,22,1262
1,2010,12,4,23,1504
1,2011,1,3,10,416
1,2011,1,6,11,701
1,2011,2,2,20,1077
1,2011,2,5,21,1469
1,2011,3,5,0,1068
1,2011,4,1,9,1071
1,2011,4,4,10,709
1,2011,4,7,11,751
1,2011,5,3,20,1711
1,2011,5,6,21,1401
1,2011,6,6,0,1463
1,2011,7,2,9,820
1,2011,7,5,10,756
1,2011,8,1,19,2140
1,2011,8,4,20,1594
1,2011,8,7,21,963
1,2011,9,7,0,707
1,2011,10,3,9,573
1,2011,10,6,10,769
1,2011,11,2,19,2163
1,2011,11,5,20,1788
1,2012,1,3,17,1761
1,2012,1,6,18,1449
1,2012,3,2,6,1353
1,2012,3,5,7,1705
1,2012,4,1,16,2901
1,2012,4,4,17,1909
1,2012,4,7,18,2613
1,2012,6,3,6,1163
1,2012,6,6,7,1323
1,2012,7,2,16,2229
1,2012,7,5,17,1836
1,2012,9,1,5,968
1,2012,9,4,6,1402
1,2012,9,7,7,1643
1,2012,10,3,16,2715
1,2012,10,6,17,1953
1,2012,12,2,5,747
1,2012,12,5,6,1043
1,2013,2,3,3,25
1,2013,2,6,4,77
1,2013,3,2,13,1446
1,2013,3,5,14,2279
1,2013,4,1,23,2044
1,2013,5,1,2,407
1,2013,5,4,3,54
1,2013,5,7,4,64
1,2013,6,3,13,1636
1,2013,6,6,14,1946
1,2013,7,2,23,2183
1,2013,8,2,2,190
1,2013,8,5,3,68
1,2013,9,1,12,1739
1,2013,9,4,13,1749
1,2013,9,7,14,2494
1,2013,10,3,23,2087
1,2013,11,3,2,65
1,2013,11,6,3,73
1,2013,12,2,12,920
1,2013,12,5,13,1575
1,2010,1,3,4,75
1,2010,1,6,5,383
1,2010,2,2,14,770
1,2010,2,5,15,1187
1,2010,4,1,3,195
1,2010,4,4,4,116
1,2010,4,7,5,300
1,2010,5,3,14,1451
1,2010,5,6,15,2002
1,2010,7,2,3,131
1,2010,7,5,4,115
1,2010,8,1,13,1324
1,2010,8,4,14,1288
1,2010,8,7,15,2075
1,2010,10,3,3,56
1,2010,10,6,4,95
1,2010,11,2,13,1341
1,2010,11,5,14,1363
1,2010,12,1,23,825
1,2011,1,3,11,588
1,2011,1,6,12,793
1,2011,2,2,21,1000
1,2011,2,5,22,1371
1,2011,3,2,0,1521
1,2011,3,5,1,538
1,2011,4,1,10,1005
1,2011,4,4,11,713
1,2011,4,7,12,695
1,2011,5,3,21,1543
1,2011,5,6,22,1495
1,2011,6,3,0,1517
1,2011,6,6,1,1024
1,2011,7,2,10,823
1,2011,7,5,11,1146
1,2011,8,1,20,2617
1,2011,8,4,21,1501
1,2011,8,7,22,957
1,2011,9,4,0,1597
1,2011,9,7,1,361
1,2011,10,3,10,646
1,2011,10,6,11,1058
1,2011,11,2,20,2255
1,2011,11,5,21,1612
1,2011,12,5,0,1088
1,2012,1,3,18,1528
1,2012,1,6,19,1529
1,2012,3,2,7,1254
1,2012,3,5,8,1528
1,2012,4,1,17,3039
1,2012,4,4,18,1743
1,2012,4,7,19,2776
1,2012,6,3,7,1384
1,2012,6,6,8,1155
1,2012,7,2,17,2471
1,2012,7,5,18,1777
1,2012,9,1,6,1831
1,2012,9,4,7,1705
1,2012,9,7,8,1187
1,2012,10,3,17,2749
1,2012,10,6,18,1705
1,2012,12,2,6,834
1,2012,12,5,7,1302
1,2013,2,3,4,100
1,2013,2,6,5,658
1,2013,3,2,14,1631
1,2013,3,5,15,2740
1,2013,5,1,3,83
1,2013,5,4,4,88
1,2013,5,7,5,355
1,2013,6,3,14,1892
1,2013,6,6,15,2248
1,2013,8,2,3,117
1,2013,8,5,4,119
1,2013,9,1,13,2650
1,2013,9,4,14,1899
1,2013,9,7,15,2973
1,2013,11,3,3,24
1,2013,11,6,4,219
1,2013,12,2,13,1419
1,2013,12,5,14,1860
1,2010,1,3,5,421
1,2010,1,6,6,953
1,2010,2,2,15,1041
1,2010,2,5,16,1220
1,2010,4,1,4,113
1,2010,4,4,5,438
1,2010,4,7,6,858
1,2010,5,3,15,1704
1,2010,5,6,16,1879
1,2010,7,2,4,108
1,2010,7,5,5,690
1,2010,8,1,14,1610
1,2010,8,4,15,1420
1,2010,8,7,16,2163
1,2010,10,3,4,82
1,2010,10,6,5,452
1,2010,11,2,14,1717
1,2010,11,5,15,1741
1,2011,1,3,12,663
1,2011,1,6,13,1008
1,2011,2,2,22,1113
1,2011,2,5,23,1072
1,2011,3,2,1,705
1,2011,3,5,2,283
1,2011,4,1,11,1083
1,2011,4,4,12,766
1,2011,4,7,13,1347
1,2011,5,3,22,1708
1,2011,5,6,23,1098
1,2011,6,3,1,648
1,2011,6,6,2,404
1,2011,7,2,11,1062
1,2011,7,5,12,1117
1,2011,8,1,21,2298
1,2011,8,4,22,1642
1,2011,8,7,23,732
1,2011,9,1,0,1105
1,2011,9,4,1,879
1,2011,9,7,2,119
1,2011,10,3,11,1083
1,2011,10,6,12,1021
1,2011,11,2,21,2123
1,2011,11,5,22,1643
1,2011,12,2,0,995
1,2011,12,5,1,375
1,2012,1,3,19,1799
1,2012,1,6,20,1506
1,2012,3,2,8,1168
1,2012,3,5,9,995
1,2012,4,1,18,2353
1,2012,4,4,19,1977
1,2012,4,7,20,2818
1,2012,6,3,8,1103
1,2012,6,6,9,666
1,2012,7,2,18,1823
1,2012,7,5,19,1574
1,2012,9,1,7,2021
1,2012,9,4,8,1313
1,2012,9,7,9,630
1,2012,10,3,18,2482
1,2012,10,6,19,1731
1,2012,12,2,7,1181
1,2012,12,5,8,1029
1,2013,2,3,5,801
1,2013,2,6,6,811
1,2013,3,2,15,2144
1,2013,3,5,16,2620
1,2013,5,1,4,86
1,2013,5,4,5,881
1,2013,5,7,6,924
1,2013,6,3,15,1995
1,2013,6,6,16,2231
1,2013,8,2,4,129
1,2013,8,5,5,1039
1,2013,9,1,14,2779
1,2013,9,4,15,2177
1,2013,9,7,16,3211
1,2013,11,3,4,109
1,2013,11,6,5,963
1,2013,12,2,14,2296
1,2013,12,5,15,1975
1,2010,1,3,6,907
1,2010,1,6,7,915
1,2010,2,2,16,1067
1,2010,2,5,17,1110
1,2010,4,1,5,428
1,2010,4,4,6,1254
1,2010,4,7,7,867
1,2010,5,3,16,1801
1,2010,5,6,17,1958
1,2010,7,2,5,703
1,2010,7,5,6,1417
1,2010,8,1,15,1837
1,2010,8,4,16,1382
1,2010,8,7,17,2405
1,2010,10,3,5,417
1,2010,10,6,6,797
1,2010,11,2,15,2193
1,2010,11,5,16,1646
1,2011,1,3,13,757
1,2011,1,6,14,1351
1,2011,2,2,23,707
1,2011,3,2,2,237
1,2011,3,5,3,282
1,2011,4,1,12,935
1,2011,4,4,13,1441
1,2011,4,7,14,1471
1,2011,5,3,23,1359
1,2011,6,3,2,160
1,2011,6,6,3,88
1,2011,7,2,12,831
1,2011,7,5,13,1706
1,2011,8,1,22,2381
1,2011,8,4,23,1674
1,2011,9,1,1,637
1,2011,9,4,2,174
1,2011,9,7,3,56
1,2011,10,3,12,884
1,2011,10,6,13,1256
1,2011,11,2,22,2054
1,2011,11,5,23,1238
1,2011,12,2,1,346
1,2011,12,5,2,63
1,2012,1,3,20,1753
1,2012,1,6,21,1545
1,2012,2,6,0,967
1,2012,3,2,9,818
1,2012,3,5,10,983
1,2012,4,1,19,2626
1,2012,4,4,20,2064
1,2012,4,7,21,2842
1,2012,5,7,0,736
1,2012,6,3,9,674
1,2012,6,6,10,848
1,2012,7,2,19,1847
1,2012,7,5,20,1804
1,2012,9,1,8,1314
1,2012,9,4,9,665
1,2012,9,7,10,722
1,2012,10,3,19,2270
1,2012,10,6,20,1994
1,2012,12,2,8,884
1,2012,12,5,9,719
1,2013,2,3,6,1065
1,2013,2,6,7,766
1,2013,3,2,16,2056
1,2013,3,5,17,2412
1,2013,5,1,5,759
1,2013,5,4,6,1476
1,2013,5,7,7,1018
1,2013,6,3,16,1919
1,2013,6,6,17,2320
1,2013,8,2,5,743
1,2013,8,5,6,1228
1,2013,9,1,15,3115
1,2013,9,4,16,2295
1,2013,9,7,17,3203
1,2013,11,3,5,778
1,2013,11,6,6,1199
1,2013,12,2,15,2575
1,2013,12,5,16,2128
1,2010,1,3,7,911
1,2010,1,6,8,793
1,2010,2,2,17,933
1,2010,2,5,18,957
1,2010,4,1,6,1453
1,2010,4,4,7,1434
1,2010,4,7,8,628
1,2010,5,3,17,1785
1,2010,5,6,18,1562
1,2010,7,2,6,1256
1,2010,7,5,7,1634
1,2010,8,1,16,1855
1,2010,8,4,17,1577
1,2010,8,7,18,2214
1,2010,10,3,6,829
1,2010,10,6,7,1126
1,2010,11,2,16,1997
1,2010,11,5,17,1527
1,2011,1,3,14,1108
1,2011,1,6,15,1609
1,2011,3,2,3,143
1,2011,3,5,4,273
1,2011,4,1,13,1510
1,2011,4,4,14,1763
1,2011,4,7,15,1888
1,2011,6,3,3,79
1,2011,6,6,4,142
1,2011,7,2,13,1396
1,2011,7,5,14,1939
1,2011,8,1,23,2266
1,2011,9,1,2,139
1,2011,9,4,3,66
1,2011,9,7,4,55
1,2011,10,3,13,1346
1,2011,10,6,14,1638
1,2011,11,2,23,1753
1,2011,12,2,2,90
1,2011,12,5,3,46
1,2012,1,3,21,1548
1,2012,1,6,22,1155
1,2012,2,3,0,1050
1,2012,2,6,1,315
1,2012,3,2,10,930
1,2012,3,5,11,872
1,2012,4,1,20,2724
1,2012,4,4,21,2046
1,2012,4,7,22,2789
1,2012,5,4,0,1471
1,2012,5,7,1,286
1,2012,6,3,10,728
1,2012,6,6,11,952
1,2012,7,2,20,2437
1,2012,7,5,21,1688
1,2012,8,5,0,1735
1,2012,9,1,9,878
1,2012,9,4,10,757
1,2012,9,7,11,1159
1,2012,10,3,20,2671
1,2012,10,6,21,1734
1,2012,11,6,0,1129
1,2012,12,2,9,619
1,2012,12,5,10,789
1,2013,2,3,7,1073
1,2013,2,6,8,559
1,2013,3,2,17,1892
1,2013,3,5,18,2303
1,2013,5,1,6,1416
1,2013,5,4,7,1811
1,2013,5,7,8,1068
1,2013,6,3,17,2035
1,2013,6,6,18,2199
1,2013,8,2,6,1135
1,2013,8,5,7,1652
1,2013,9,1,16,2994
1,2013,9,4,17,2045
1,2013,9,7,18,3232
1,2013,11,3,6,1068
1,2013,11,6,7,1614
1,2013,12,2,16,2424
1,2013,12,5,17,1976
1,2010,1,3,8,724
1,2010,1,6,9,532
1,2010,2,2,18,894
1,2010,2,5,19,985
1,2010,4,1,7,1476
1,2010,4,4,8,1209
1,2010,4,7,9,623
1,2010,5,3,18,1374
1,2010,5,6,19,1500
1,2010,7,2,7,1345
1,2010,7,5,8,1087
1,2010,8,1,17,1941
1,2010,8,4,18,1259
1,2010,8,7,19,1903
1,2010,10,3,7,1248
1,2010,10,6,8,786
1,2010,11,2,17,1914
1,2010,11,5,18,1382
1,2011,1,3,15,1420
1,2011,1,6,16,1663
1,2011,3,2,4,146
1,2011,3,5,5,630
1,2011,4,1,14,1727
1,2011,4,4,15,1979
1,2011,4,7,16,1816
1,2011,6,3,4,119
1,2011,6,6,5,508
1,2011,7,2,14,1688
1,2011,7,5,15,2265
1,2011,9,1,3,55
1,2011,9,4,4,70
1,2011,9,7,5,376
1,2011,10,3,14,1614
1,2011,10,6,15,1894
1,2011,12,2,3,39
1,2011,12,5,4,118
1,2012,1,3,22,1392
1,2012,1,6,23,882
1,2012,2,3,1,311
1,2012,2,6,2,130
1,2012,3,2,11,787
1,2012,3,5,12,1243
1,2012,4,1,21,2481
1,2012,4,4,22,1805
1,2012,4,7,23,2107
1,2012,5,1,0,1210
1,2012,5,4,1,576
1,2012,5,7,2,68
1,2012,6,3,11,900
1,2012,6,6,12,1252
1,2012,7,2,21,2194
1,2012,7,5,22,1648
1,2012,8,2,0,1697
1,2012,8,5,1,1075
1,2012,9,1,10,861
1,2012,9,4,11,1156
1,2012,9,7,12,1079
1,2012,10,3,21,2595
1,2012,10,6,22,1676
1,2012,11,3,0,1100
1,2012,11,6,1,351
1,2012,12,2,10,640
1,2012,12,5,11,1051
1,2013,2,3,8,636
1,2013,2,6,9,367
1,2013,3,2,18,1764
1,2013,3,5,19,2221
1,2013,5,1,7,1788
1,2013,5,4,8,1610
1,2013,5,7,9,550
1,2013,6,3,18,1921
1,2013,6,6,19,1987
1,2013,8,2,7,1510
1,2013,8,5,8,1652
1,2013,9,1,17,3257
1,2013,9,4,18,2350
1,2013,9,7,19,3245
1,2013,11,3,7,1403
1,2013,11,6,8,881
1,2013,12,2,17,2113
1,2013,12,5,18,2053
1,2010,1,3,9,563
1,2010,1,6,10,661
1,2010,2,2,19,980
1,2010,2,5,20,1075
1,2010,4,1,8,1227
1,2010,4,4,9,1034
1,2010,4,7,10,557
1,2010,5,3,19,1514
1,2010,5,6,20,1564
1,2010,7,2,8,971
1,2010,7,5,9,884
1,2010,8,1,18,1665
1,2010,8,4,19,1441
1,2010,8,7,20,2163
1,2010,10,3,8,730
1,2010,10,6,9,543
1,2010,11,2,18,1594
1,2010,11,5,19,1325
1,2011,1,3,16,1599
1,2011,1,6,17,1738
1,2011,3,2,5,917
1,2011,3,5,6,1294
1,2011,4,1,15,2101
1,2011,4,4,16,1961
1,2011,4,7,17,1781
1,2011,6,3,5,804
1,2011,6,6,6,779
1,2011,7,2,15,1837
1,2011,7,5,16,2358
1,2011,9,1,4,86
1,2011,9,4,5,657
1,2011,9,7,6,993
1,2011,10,3,15,1800
1,2011,10,6,16,2111
1,2011,12,2,4,76
1,2011,12,5,5,907
1,2012,1,3,23,1149
1,2012,2,3,2,40
1,2012,2,6,3,72
1,2012,3,2,12,963
1,2012,3,5,13,1434
1,2012,4,1,22,2584
1,2012,4,4,23,1435
1,2012,5,1,1,816
1,2012,5,4,2,122
1,2012,5,7,3,67
1,2012,6,3,12,1168
1,2012,6,6,13,1871
1,2012,7,2,22,2126
1,2012,7,5,23,1479
1,2012,8,2,1,670
1,2012,8,5,2,333
1,2012,9,1,11,1296
1,2012,9,4,12,982
1,2012,9,7,13,2328
1,2012,10,3,22,2341
1,2012,10,6,23,1138
1,2012,11,3,1,373
1,2012,11,6,2,71
1,2012,12,2,11,728
1,2012,12,5,12,951
1,2013,1,7,0,736
1,2013,2,3,9,606
1,2013,2,6,10,409
1,2013,3,2,19,1758
1,2013,3,5,20,2488
1,2013,5,1,8,1464
1,2013,5,4,9,930
1,2013,5,7,10,656
1,2013,6,3,19,1828
1,2013,6,6,20,2212
1,2013,8,2,8,1504
1,2013,8,5,9,857
1,2013,9,1,18,3265
1,2013,9,4,19,2097
1,2013,9,7,20,3498
1,2013,11,3,8,777
1,2013,11,6,9,561
1,2013,12,2,18,2032
1,2013,12,5,19,1716
1,2010,1,3,10,575
1,2010,1,6,11,710
1,2010,2,2,20,829
1,2010,2,5,21,1051
1,2010,3,5,0,865
1,2010,4,1,9,1160
1,2010,4,4,10,790
1,2010,4,7,11,654
1,2010,5,3,20,1663
1,2010,5,6,21,1799
1,2010,6,6,0,1149
1,2010,7,2,9,749
1,2010,7,5,10,998
1,2010,8,1,19,1557
1,2010,8,4,20,1411
1,2010,8,7,21,2162
1,2010,9,7,0,1189
1,2010,10,3,9,540
1,2010,10,6,10,577
1,2010,11,2,19,1728
1,2010,11,5,20,1572
1,2011,1,3,17,1469
1,2011,1,6,18,1406
1,2011,3,2,6,1486
1,2011,3,5,7,1295
1,2011,4,1,16,1969
1,2011,4,4,17,1866
1,2011,4,7,18,1616
1,2011,6,3,6,1408
1,2011,6,6,7,944
1,2011,7,2,16,1837
1,2011,7,5,17,2366
1,2011,9,1,5,785
1,2011,9,4,6,1439
1,2011,9,7,7,1138
1,2011,10,3,16,2128
1,2011,10,6,17,2194
1,2011,12,2,5,763
1,2011,12,5,6,1384
1,2012,2,3,3,29
1,2012,2,6,4,78
1,2012,3,2,13,1126
1,2012,3,5,14,2020
1,2012,4,1,23,2033
1,2012,5,1,2,155
1,2012,5,4,3,24
1,2012,5,7,4,41
1,2012,6,3,13,1716
1,2012,6,6,14,1941
1,2012,7,2,23,1957
1,2012,8,2,2,141
1,2012,8,5,3,124
1,2012,9,1,12,1153
1,2012,9,4,13,1742
1,2012,9,7,14,2570
1,2012,10,3,23,1768
1,2012,11,3,2,42
1,2012,11,6,3,43
1,2012,12,2,12,741
1,2012,12,5,13,1546
1,2013,1,4,0,1452
1,2013,1,7,1,300
1,2013,2,3,10,610
1,2013,2,6,11,535
1,2013,3,2,20,1994
1,2013,3,5,21,2543
1,2013,4,5,0,1545
1,2013,5,1,9,1152
1,2013,5,4,10,714
1,2013,5,7,11,844
1,2013,6,3,20,1937
1,2013,6,6,21,2024
1,2013,7,6,0,1155
1,2013,8,2,9,800
1,2013,8,5,10,867
1,2013,9,1,19,2835
1,2013,9,4,20,2095
1,2013,9,7,21,3172
1,2013,10,7,0,716
1,2013,11,3,9,547
1,2013,11,6,10,914
1,2013,12,2,19,1748
1,2013,12,5,20,1888
1,2010,1,3,11,590
1,2010,1,6,12,835
1,2010,2,2,21,1032
1,2010,2,5,22,903
1,2010,3,2,0,1613
1,2010,3,5,1,235
1,2010,4,1,10,851
1,2010,4,4,11,1033
1,2010,4,7,12,789
1,2010,5,3,21,1522
1,2010,5,6,22,1984
1,2010,6,3,0,1658
1,2010,6,6,1,456
1,2010,7,2,10,864
1,2010,7,5,11,951
1,2010,8,1,20,1973
1,2010,8,4,21,1364
1,2010,8,7,22,2082
1,2010,9,4,0,1272
1,2010,9,7,1,862
1,2010,10,3,10,573
1,2010,10,6,11,745
1,2010,11,2,20,1958
1,2010,11,5,21,1383
1,2010,12,5,0,1116
1,2011,1,3,18,1316
1,2011,1,6,19,1302
1,2011,3,2,7,1597
1,2011,3,5,8,1058
1,2011,4,1,17,2031
1,2011,4,4,18,1621
1,2011,4,7,19,1805
1,2011,6,3,7,1673
1,2011,6,6,8,851
1,2011,7,2,17,1636
1,2011,7,5,18,1908
1,2011,9,1,6,1651
1,2011,9,4,7,1720
1,2011,9,7,8,946
1,2011,10,3,17,1873
1,2011,10,6,18,1890
1,2011,12,2,6,1024
1,2011,12,5,7,1520
1,2012,2,3,4,99
1,2012,2,6,5,762
1,2012,3,2,14,1552
1,2012,3,5,15,2603
1,2012,5,1,3,241
1,2012,5,4,4,77
1,2012,5,7,5,455
1,2012,6,3,14,1672
1,2012,6,6,15,2212
1,2012,8,2,3,79
1,2012,8,5,4,94
1,2012,9,1,13,1888
1,2012,9,4,14,1997
1,2012,9,7,15,3108
1,2012,11,3,3,12
1,2012,11,6,4,103
1,2012,12,2,13,1226
1,2012,12,5,14,1849
1,2013,1,1,0,1726
1,2013,1,4,1,416
1,2013,1,7,2,99
1,2013,2,3,11,913
1,2013,2,6,12,643
1,2013,3,2,21,2056
1,2013,3,5,22,2267
1,2013,4,2,0,2026
1,2013,4,5,1,682
1,2013,5,1,10,1012
1,2013,5,4,11,1256
1,2013,5,7,12,1019
1,2013,6,3,21,1824
1,2013,6,6,22,1962
1,2013,7,3,0,1812
1,2013,7,6,1,648
1,2013,8,2,10,768
1,2013,8,5,11,1310
1,2013,9,1,20,3299
1,2013,9,4,21,2091
1,2013,9,7,22,3293
1,2013,10,4,0,1511
1,2013,10,7,1,155
1,2013,11,3,10,631
1,2013,11,6,11,896
1,2013,12,2,20,1905
1,2013,12,5,21,2048
1,2010,1,3,12,715
1,2010,1,6,13,857
1,2010,2,2,22,858
1,2010,2,5,23,858
1,2010,3,2,1,837
1,2010,3,5,2,52
1,2010,4,1,11,954
1,2010,4,4,12,990
1,2010,4,7,13,997
1,2010,5,3,22,1694
1,2010,5,6,23,1432
1,2010,6,3,1,546
1,2010,6,6,2,146
1,2010,7,2,11,854
1,2010,7,5,12,1122
1,2010,8,1,21,1695
1,2010,8,4,22,1469
1,2010,8,7,23,1589
1,2010,9,1,0,1010
1,2010,9,4,1,633
1,2010,9,7,2,651
1,2010,10,3,11,750
1,2010,10,6,12,716
1,2010,11,2,21,1737
1,2010,11,5,22,1335
1,2010,12,2,0,724
1,2010,12,5,1,440
1,2011,1,3,19,1092
1,2011,1,6,20,1570
1,2011,3,2,8,1319
1,2011,3,5,9,708
1,2011,4,1,18,1669
1,2011,4,4,19,1571
1,2011,4,7,20,1764
1,2011,6,3,8,1297
1,2011,6,6,9,608
1,2011,7,2,18,1492
1,2011,7,5,19,1669
1,2011,9,1,7,1911
1,2011,9,4,8,1491
1,2011,9,7,9,602
1,2011,10,3,18,1684
1,2011,10,6,19,1923
1,2011,12,2,7,1344
1,2011,12,5,8,1198
1,2012,2,3,5,1038
1,2012,2,6,6,975
1,2012,3,2,15,2089
1,2012,3,5,16,2632
1,2012,5,1,4,109
1,2012,5,4,5,625
1,2012,5,7,6,742
1,2012,6,3,15,1808
1,2012,6,6,16,2128
1,2012,8,2,4,54
1,2012,8,5,5,898
1,2012,9,1,14,2050
1,2012,9,4,15,2341
1,2012,9,7,16,2901
1,2012,11,3,4,84
1,2012,11,6,5,879
1,2012,12,2,14,1531
1,2012,12,5,15,2149
1,2013,1,1,1,781
1,2013,1,4,2,92
1,2013,1,7,3,47
1,2013,2,3,12,1005
1,2013,2,6,13,1111
1,2013,3,2,22,1932
1,2013,3,5,23,1912
1,2013,4,2,1,807
1,2013,4,5,2,258
1,2013,5,1,11,1153
1,2013,5,4,12,1293
1,2013,5,7,13,1638
1,2013,6,3,22,1836
1,2013,6,6,23,1750
1,2013,7,3,1,841
1,2013,7,6,2,166
1,2013,8,2,11,951
1,2013,8,5,12,1351
1,2013,9,1,21,3195
1,2013,9,4,22,1909
1,2013,9,7,23,2612
1,2013,10,1,0,1811
1,2013,10,4,1,218
1,2013,10,7,2,39
1,2013,11,3,11,927
1,2013,11,6,12,1124
1,2013,12,2,21,2003
1,2013,12,5,22,1889
1,2010,1,3,13,965
1,2010,1,6,14,1205
1,2010,2,2,23,826
1,2010,3,2,2,313
1,2010,3,5,3,29
1,2010,4,1,12,753
1,2010,4,4,13,1251
1,2010,4,7,14,1222
1,2010,5,3,23,1324
1,2010,6,3,2,163
1,2010,6,6,3,111
1,2010,7,2,12,846
1,2010,7,5,13,1531
1,2010,8,1,22,1626
1,2010,8,4,23,1219
1,2010,9,1,1,432
1,2010,9,4,2,305
1,2010,9,7,3,541
1,2010,10,3,12,612
1,2010,10,6,13,1149
1,2010,11,2,22,1653
1,2010,11,5,23,1082
1,2010,12,2,1,382
1,2010,12,5,2,233
1,2011,1,3,20,1308
1,2011,1,6,21,1262
1,2011,2,6,0,645
1,2011,3,2,9,818
1,2011,3,5,10,728
1,2011,4,1,19,1757
1,2011,4,4,20,1828
1,2011,4,7,21,1640
1,2011,5,7,0,850
1,2011,6,3,9,922
1,2011,6,6,10,663
1,2011,7,2,19,1586
1,2011,7,5,20,2065
1,2011,9,1,8,1503
1,2011,9,4,9,1068
1,2011,9,7,10,599
1,2011,10,3,19,1814
1,2011,10,6,20,2036
1,2011,12,2,8,870
1,2011,12,5,9,801
1,2012,2,3,6,1180
1,2012,2,6,7,910
1,2012,3,2,16,2014
1,2012,3,5,17,2323
1,2012,5,1,5,828
1,2012,5,4,6,1578
